127.0.0.1 - - [20/May/2023:11:15:13 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [20/May/2023:11:15:18 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 7077
0:0:0:0:0:0:0:1 - - [20/May/2023:11:15:20 +0530] "GET /TechBlog/my.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2023:11:15:23 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [20/May/2023:11:15:50 +0530] "GET /TechBlog/login-page.jsp HTTP/1.1" 200 4978
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:07 +0530] "POST /TechBlog/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:07 +0530] "GET /TechBlog/profile.jsp HTTP/1.1" 200 11752
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:08 +0530] "GET /TechBlog/load-posts.jsp?cid=0 HTTP/1.1" 200 4007
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:08 +0530] "GET /TechBlog/blog-pics/java3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:08 +0530] "GET /TechBlog/blog-pics/java1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:08 +0530] "GET /TechBlog/blog-pics/python2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:08 +0530] "GET /TechBlog/blog-pics/db1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:19 +0530] "POST /TechBlog/profile.jsp HTTP/1.1" 200 11752
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:19 +0530] "GET /TechBlog/load-posts.jsp?cid=1 HTTP/1.1" 200 2004
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:22 +0530] "GET /TechBlog/load-posts.jsp?cid=2 HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [20/May/2023:11:16:27 +0530] "GET /TechBlog/show-blog-page.jsp?post_id=2 HTTP/1.1" 200 11374
0:0:0:0:0:0:0:1 - - [20/May/2023:11:17:23 +0530] "GET /TechBlog/profile.jsp HTTP/1.1" 200 11752
0:0:0:0:0:0:0:1 - - [20/May/2023:11:17:24 +0530] "GET /TechBlog/load-posts.jsp?cid=0 HTTP/1.1" 200 4007
